,Temp,time,X_O2
685,850.0,0.2807826,0.04499399
697,850.0,0.3064233,0.04499345
709,850.0,0.3320641,0.04499291
721,850.0,0.3577049,0.04499237
733,850.0,0.3833457,0.04499184
745,850.0,0.4,0.0449915
757,850.0,0.4208565,0.04499108
769,850.0,0.4357864,0.04499078
781,850.0,0.4480503,0.04499054
793,850.0,0.4603142,0.04499029
805,850.0,0.4725781,0.04499005
817,850.0,0.484842,0.0449898
829,850.0,0.4971059,0.04498956
841,850.0,0.5134695,0.04498923
853,850.0,0.5282172,0.04498894
865,850.0,0.5399487,0.0449887
877,850.0,0.5611773,0.04498828
889,850.0,0.5846405,0.04498781
901,850.0,0.6,0.0449875
913,850.0,0.6237457,0.04498705
925,850.0,0.6472089,0.04498661
937,850.0,0.6693313,0.04498619
949,850.0,0.6904481,0.0449858
961,850.0,0.708133,0.04498546
973,850.0,0.7204718,0.04498523
985,850.0,0.7316941,0.04498502
997,850.0,0.7429165,0.04498481
1009,850.0,0.7541388,0.04498459
1021,850.0,0.7653612,0.04498438
1033,850.0,0.7765835,0.04498417
1045,850.0,0.7878059,0.04498396
1057,850.0,0.8,0.04498373
1069,850.0,0.8198163,0.04498338
1081,850.0,0.8379965,0.04498305
1093,850.0,0.8561767,0.04498273
1105,850.0,0.874357,0.04498241
1117,850.0,0.8925372,0.04498208
1129,850.0,0.9106308,0.04498176
1141,850.0,0.926993,0.04498147
1153,850.0,0.9433552,0.04498118
1165,850.0,0.9597174,0.04498089
1177,850.0,0.9760796,0.0449806
1189,850.0,0.9924418,0.0449803
1201,850.0,1.0,0.04498017
1213,850.0,1.0165950000000001,0.04497989
1225,850.0,1.032958,0.04497962
1237,850.0,1.04932,0.04497935
1249,850.0,1.065682,0.04497907
1261,850.0,1.082044,0.0449788
1273,850.0,1.098406,0.04497853
1285,850.0,1.1147690000000001,0.04497825
1297,850.0,1.1311309999999999,0.04497798
1309,850.0,1.147493,0.04497771
1321,850.0,1.1638549999999999,0.04497743
1333,850.0,1.180217,0.04497716
1345,850.0,1.19658,0.04497689
1357,850.0,1.2,0.04497683
1369,850.0,1.2168379999999999,0.04497657
1381,850.0,1.2332,0.04497631
1393,850.0,1.249562,0.04497606
1405,850.0,1.265924,0.0449758
1417,850.0,1.282286,0.04497555
1429,850.0,1.298649,0.04497529
1441,850.0,1.3150110000000002,0.04497504
1453,850.0,1.331373,0.04497478
1465,850.0,1.3477350000000001,0.04497453
1477,850.0,1.364097,0.04497427
1489,850.0,1.380459,0.04497401
1501,850.0,1.396822,0.04497376
1513,850.0,1.4,0.04497371
1525,850.0,1.41708,0.04497346
1537,850.0,1.433442,0.04497322
1549,850.0,1.449804,0.04497298
1561,850.0,1.466166,0.04497274
1573,850.0,1.482528,0.04497251
1585,850.0,1.498891,0.04497227
1597,850.0,1.515253,0.04497203
1609,850.0,1.531615,0.04497179
1621,850.0,1.547977,0.04497155
1633,850.0,1.564339,0.04497131
1645,850.0,1.580702,0.04497107
1657,850.0,1.597064,0.04497083
1669,850.0,1.6,0.04497079
1681,850.0,1.616543,0.04497057
1693,850.0,1.633684,0.04497033
1705,850.0,1.8,0.04496807
1717,850.0,2.0,0.04496554
1729,850.0,2.2,0.04496319
1741,850.0,2.4,0.044961
1753,850.0,2.6,0.04495898
1765,850.0,2.8,0.0449571
1777,850.0,3.0,0.04495536
1789,850.0,3.2,0.04495375
1801,850.0,3.4,0.04495227
1813,850.0,3.6,0.04495089
1825,850.0,3.8,0.04494962
1837,850.0,4.0,0.04494845
1849,850.0,4.2,0.04494736
1861,850.0,4.4,0.04494637
1873,850.0,4.6,0.04494545
1885,850.0,4.8,0.0449446
1897,850.0,5.0,0.04494381
1909,850.0,5.2,0.04494309
1921,850.0,5.4,0.04494243
1933,850.0,5.6,0.04494182
1945,850.0,5.8,0.04494126
1957,850.0,6.0,0.04494074
1969,850.0,6.181816,0.0449403
1981,850.0,6.2,0.04494026
1993,850.0,6.4,0.04493982
2005,850.0,6.6,0.04493942
2017,850.0,6.7640720000000005,0.04493912
2029,850.0,6.8,0.04493905
2041,850.0,6.904348,0.04493887
2053,850.0,7.0,0.04493871
2065,850.0,7.149628999999999,0.04493848
2077,850.0,7.2,0.0449384
2089,850.0,7.284491,0.04493828
2101,850.0,7.355232000000001,0.04493817
2113,850.0,7.4,0.04493811
2125,850.0,7.577814999999999,0.04493788
2137,850.0,7.6,0.04493785
2149,850.0,7.7408399999999995,0.04493768
2161,850.0,7.8,0.04493761
2173,850.0,7.898936999999999,0.0449375
2185,850.0,7.985794,0.0449374
2197,850.0,8.0,0.04493738
2209,850.0,8.081721,0.0449373
2221,850.0,8.15363,0.04493723
2233,850.0,8.2,0.04493718
2245,850.0,8.4,0.04493699
2257,850.0,8.573436000000001,0.04493684
2269,850.0,8.6,0.04493682
2281,850.0,8.8,0.04493666
2293,850.0,8.976133,0.04493654
2305,850.0,9.0,0.04493652
2317,850.0,9.162604,0.04493641
2329,850.0,9.2,0.04493639
2341,850.0,9.379437,0.04493627
2353,850.0,9.4,0.04493626
2365,850.0,9.6,0.04493615
2377,850.0,9.8,0.04493605
2389,850.0,10.0,0.04493596
2401,850.0,10.2,0.04493587
2413,850.0,10.4,0.04493579
2425,850.0,10.6,0.04493572
2437,850.0,10.8,0.04493565
2449,850.0,11.0,0.04493559
2461,850.0,11.2,0.04493554
2473,850.0,11.4,0.04493549
2485,850.0,11.6,0.04493544
2497,850.0,11.8,0.0449354
2509,850.0,12.0,0.04493536
2521,850.0,12.2,0.04493532
2533,850.0,12.4,0.04493529
2545,850.0,12.6,0.04493526
2557,850.0,12.8,0.04493523
2569,850.0,13.0,0.04493521
2581,850.0,13.2,0.04493519
2593,850.0,13.4,0.04493516
2605,850.0,13.6,0.04493515
2617,850.0,13.8,0.04493513
2629,850.0,14.0,0.04493511
2641,850.0,14.2,0.0449351
2653,850.0,14.4,0.04493508
2665,850.0,14.5893,0.04493507
2677,850.0,14.6,0.04493507
2689,850.0,14.79074,0.04493506
2701,850.0,14.8,0.04493506
2713,850.0,15.0,0.04493505
2725,850.0,15.2,0.04493504
2737,850.0,15.4,0.04493503
2749,850.0,15.6,0.04493502
2761,850.0,15.8,0.04493502
2773,850.0,16.0,0.04493501
2785,850.0,16.2,0.044935
2797,850.0,16.4,0.044935
2809,850.0,16.6,0.04493499
2821,850.0,16.8,0.04493499
2833,850.0,17.0,0.04493499
2845,850.0,17.2,0.04493498
2857,850.0,17.4,0.04493498
2869,850.0,17.6,0.04493498
2881,850.0,17.8,0.04493497
2893,850.0,18.0,0.04493497
2905,850.0,18.2,0.04493497
2917,850.0,18.36465,0.04493497
2929,850.0,18.4,0.04493497
2941,850.0,18.531589999999998,0.04493496
2953,850.0,18.6,0.04493496
2965,850.0,18.70575,0.04493496
2977,850.0,18.8,0.04493496
2989,850.0,19.0,0.04493496
3001,850.0,19.15997,0.04493496
3013,850.0,19.2,0.04493496
3025,850.0,19.38554,0.04493496
3037,850.0,19.4,0.04493496
3049,850.0,19.52692,0.04493496
3061,850.0,19.6,0.04493496
3073,850.0,19.8,0.04493495
3085,850.0,19.96627,0.04493495
3097,850.0,20.0,0.04493495
