,Temp,time,X_O2
845,950.0,0.5134695,0.04482666
857,950.0,0.5282172,0.04482114
869,950.0,0.5399487,0.04481675
881,950.0,0.5611773,0.04480881
893,950.0,0.5846405,0.04480004
905,950.0,0.6,0.04479429
917,950.0,0.6237457,0.04478534
929,950.0,0.6472089,0.04477649
941,950.0,0.6693313,0.04476815
953,950.0,0.6904481,0.04476018
965,950.0,0.708133,0.04475351
977,950.0,0.7204718,0.04474886
989,950.0,0.7316941,0.04474463
1001,950.0,0.7429165,0.0447404
1013,950.0,0.7541388,0.04473616
1025,950.0,0.7653612,0.04473193
1037,950.0,0.7765835,0.0447277
1049,950.0,0.7878059,0.04472346
1061,950.0,0.8,0.04471886
1073,950.0,0.8198163,0.04471141
1085,950.0,0.8379965,0.04470457
1097,950.0,0.8561767,0.04469774
1109,950.0,0.874357,0.0446909
1121,950.0,0.8925372,0.04468407
1133,950.0,0.9106308,0.04467726
1145,950.0,0.926993,0.04467111
1157,950.0,0.9433552,0.044665
1169,950.0,0.9597174,0.04465888
1181,950.0,0.9760796,0.04465277
1193,950.0,0.9924418,0.04464665
1205,950.0,1.0,0.04464383
1217,950.0,1.0165950000000001,0.04463771
1229,950.0,1.032958,0.04463168
1241,950.0,1.04932,0.04462565
1253,950.0,1.065682,0.04461962
1265,950.0,1.082044,0.04461359
1277,950.0,1.098406,0.04460756
1289,950.0,1.1147690000000001,0.04460153
1301,950.0,1.1311309999999999,0.0445955
1313,950.0,1.147493,0.04458947
1325,950.0,1.1638549999999999,0.04458344
1337,950.0,1.180217,0.04457741
1349,950.0,1.19658,0.04457138
1361,950.0,1.2,0.04457012
1373,950.0,1.2168379999999999,0.04456408
1385,950.0,1.2332,0.0445582
1397,950.0,1.249562,0.04455233
1409,950.0,1.265924,0.04454645
1421,950.0,1.282286,0.04454058
1433,950.0,1.298649,0.04453471
1445,950.0,1.3150110000000002,0.04452883
1457,950.0,1.331373,0.04452296
1469,950.0,1.3477350000000001,0.04451708
1481,950.0,1.364097,0.04451121
1493,950.0,1.380459,0.04450534
1505,950.0,1.396822,0.04449946
1517,950.0,1.4,0.04449832
1529,950.0,1.41708,0.04449239
1541,950.0,1.433442,0.0444867
1553,950.0,1.449804,0.04448102
1565,950.0,1.466166,0.04447534
1577,950.0,1.482528,0.04446965
1589,950.0,1.498891,0.04446397
1601,950.0,1.515253,0.04445829
1613,950.0,1.531615,0.0444526
1625,950.0,1.547977,0.04444692
1637,950.0,1.564339,0.04444124
1649,950.0,1.580702,0.04443555
1661,950.0,1.597064,0.04442987
1673,950.0,1.6,0.04442885
1685,950.0,1.616543,0.04442332
1697,950.0,1.633684,0.04441759
1709,950.0,1.8,0.04436199
1721,950.0,2.0,0.0442979
1733,950.0,2.2,0.04423668
1745,950.0,2.4,0.04417837
1757,950.0,2.6,0.04412296
1769,950.0,2.8,0.04407042
1781,950.0,3.0,0.04402069
1793,950.0,3.2,0.04397369
1805,950.0,3.4,0.04392935
1817,950.0,3.6,0.04388756
1829,950.0,3.8,0.04384823
1841,950.0,4.0,0.04381125
1853,950.0,4.2,0.04377652
1865,950.0,4.4,0.04374393
1877,950.0,4.6,0.04371338
1889,950.0,4.8,0.04368477
1901,950.0,5.0,0.04365799
1913,950.0,5.2,0.04363296
1925,950.0,5.4,0.04360958
1937,950.0,5.6,0.04358774
1949,950.0,5.8,0.04356738
1961,950.0,6.0,0.0435484
1973,950.0,6.181816,0.04353233
1985,950.0,6.2,0.04353072
1997,950.0,6.4,0.04351426
2009,950.0,6.6,0.04349895
2021,950.0,6.7640720000000005,0.04348728
2033,950.0,6.8,0.04348472
2045,950.0,6.904348,0.04347782
2057,950.0,7.0,0.0434715
2069,950.0,7.149628999999999,0.04346232
2081,950.0,7.2,0.04345923
2093,950.0,7.284491,0.04345442
2105,950.0,7.355232000000001,0.0434504
2117,950.0,7.4,0.04344785
2129,950.0,7.577814999999999,0.04343846
2141,950.0,7.6,0.04343729
2153,950.0,7.7408399999999995,0.0434304
2165,950.0,7.8,0.04342751
2177,950.0,7.898936999999999,0.04342303
2189,950.0,7.985794,0.04341909
2201,950.0,8.0,0.04341845
2213,950.0,8.081721,0.04341503
2225,950.0,8.15363,0.04341201
2237,950.0,8.2,0.04341007
2249,950.0,8.4,0.04340232
2261,950.0,8.573436000000001,0.0433961
2273,950.0,8.6,0.04339515
2285,950.0,8.8,0.04338852
2297,950.0,8.976133,0.04338314
2309,950.0,9.0,0.04338241
2321,950.0,9.162604,0.04337782
2333,950.0,9.2,0.04337676
2345,950.0,9.379437,0.04337209
2357,950.0,9.4,0.04337155
2369,950.0,9.6,0.04336675
2381,950.0,9.8,0.04336232
2393,950.0,10.0,0.04335825
2405,950.0,10.2,0.04335449
2417,950.0,10.4,0.04335104
2429,950.0,10.6,0.04334786
2441,950.0,10.8,0.04334494
2453,950.0,11.0,0.04334225
2465,950.0,11.2,0.04333978
2477,950.0,11.4,0.04333752
2489,950.0,11.6,0.04333544
2501,950.0,11.8,0.04333353
2513,950.0,12.0,0.04333178
2525,950.0,12.2,0.04333018
2537,950.0,12.4,0.04332871
2549,950.0,12.6,0.04332737
2561,950.0,12.8,0.04332613
2573,950.0,13.0,0.04332501
2585,950.0,13.2,0.04332398
2597,950.0,13.4,0.04332303
2609,950.0,13.6,0.04332217
2621,950.0,13.8,0.04332138
2633,950.0,14.0,0.04332067
2645,950.0,14.2,0.04332001
2657,950.0,14.4,0.04331941
2669,950.0,14.5893,0.04331889
2681,950.0,14.6,0.04331886
2693,950.0,14.79074,0.04331839
2705,950.0,14.8,0.04331837
2717,950.0,15.0,0.04331791
2729,950.0,15.2,0.0433175
2741,950.0,15.4,0.04331712
2753,950.0,15.6,0.04331678
2765,950.0,15.8,0.04331646
2777,950.0,16.0,0.04331618
2789,950.0,16.2,0.04331592
2801,950.0,16.4,0.04331569
2813,950.0,16.6,0.04331547
2825,950.0,16.8,0.04331528
2837,950.0,17.0,0.0433151
2849,950.0,17.2,0.04331494
2861,950.0,17.4,0.0433148
2873,950.0,17.6,0.04331467
2885,950.0,17.8,0.04331455
2897,950.0,18.0,0.04331444
2909,950.0,18.2,0.04331434
2921,950.0,18.36465,0.04331427
2933,950.0,18.4,0.04331425
2945,950.0,18.531589999999998,0.0433142
2957,950.0,18.6,0.04331417
2969,950.0,18.70575,0.04331413
2981,950.0,18.8,0.0433141
2993,950.0,19.0,0.04331403
3005,950.0,19.15997,0.04331399
3017,950.0,19.2,0.04331398
3029,950.0,19.38554,0.04331392
3041,950.0,19.4,0.04331392
3053,950.0,19.52692,0.04331389
3065,950.0,19.6,0.04331387
3077,950.0,19.8,0.04331383
3089,950.0,19.96627,0.0433138
3101,950.0,20.0,0.04331379
