,Temp,time,X_O2
2358,975.0,9.4,0.04131053
2370,975.0,9.6,0.0412963
2382,975.0,9.8,0.04128324
2394,975.0,10.0,0.04127126
2406,975.0,10.2,0.04126029
2418,975.0,10.4,0.04125026
2430,975.0,10.6,0.0412411
2442,975.0,10.8,0.04123276
2454,975.0,11.0,0.04122516
2466,975.0,11.2,0.04121826
2478,975.0,11.4,0.041212
2490,975.0,11.6,0.04120633
2502,975.0,11.8,0.04120121
2514,975.0,12.0,0.04119659
2526,975.0,12.2,0.04119243
2538,975.0,12.4,0.04118869
2550,975.0,12.6,0.04118534
2562,975.0,12.8,0.04118235
2574,975.0,13.0,0.04117967
2586,975.0,13.2,0.0411773
2598,975.0,13.4,0.04117519
2610,975.0,13.6,0.04117332
2622,975.0,13.8,0.04117168
2634,975.0,14.0,0.04117023
2646,975.0,14.2,0.04116897
2658,975.0,14.4,0.04116787
2670,975.0,14.5893,0.04116696
2682,975.0,14.6,0.04116691
2694,975.0,14.79074,0.04116613
2706,975.0,14.8,0.04116609
2718,975.0,15.0,0.04116539
2730,975.0,15.2,0.04116479
2742,975.0,15.4,0.04116429
2754,975.0,15.6,0.04116387
2766,975.0,15.8,0.04116352
2778,975.0,16.0,0.04116324
2790,975.0,16.2,0.04116302
2802,975.0,16.4,0.04116285
2814,975.0,16.6,0.04116272
2826,975.0,16.8,0.04116264
2838,975.0,17.0,0.04116258
2850,975.0,17.2,0.04116256
2862,975.0,17.4,0.04116256
2874,975.0,17.6,0.04116258
2886,975.0,17.8,0.04116262
2898,975.0,18.0,0.04116267
2910,975.0,18.2,0.04116274
2922,975.0,18.36465,0.0411628
2934,975.0,18.4,0.04116281
2946,975.0,18.531589999999998,0.04116286
2958,975.0,18.6,0.04116289
2970,975.0,18.70575,0.04116294
2982,975.0,18.8,0.04116298
2994,975.0,19.0,0.04116308
3006,975.0,19.15997,0.04116315
3018,975.0,19.2,0.04116317
3030,975.0,19.38554,0.04116326
3042,975.0,19.4,0.04116327
3054,975.0,19.52692,0.04116333
3066,975.0,19.6,0.04116337
3078,975.0,19.8,0.04116347
3090,975.0,19.96627,0.04116355
3102,975.0,20.0,0.04116357
