,Temp,time,X_O2
2092,925.0,7.284491,0.04428577
2104,925.0,7.355232000000001,0.04428412
2116,925.0,7.4,0.04428307
2128,925.0,7.577814999999999,0.04427924
2140,925.0,7.6,0.04427876
2152,925.0,7.7408399999999995,0.04427596
2164,925.0,7.8,0.04427478
2176,925.0,7.898936999999999,0.04427296
2188,925.0,7.985794,0.04427136
2200,925.0,8.0,0.0442711
2212,925.0,8.081721,0.04426971
2224,925.0,8.15363,0.0442685
2236,925.0,8.2,0.04426771
2248,925.0,8.4,0.04426458
2260,925.0,8.573436000000001,0.04426207
2272,925.0,8.6,0.04426169
2284,925.0,8.8,0.04425903
2296,925.0,8.976133,0.04425686
2308,925.0,9.0,0.04425657
2320,925.0,9.162604,0.04425473
2332,925.0,9.2,0.04425431
2344,925.0,9.379437,0.04425244
2356,925.0,9.4,0.04425223
2368,925.0,9.6,0.04425031
2380,925.0,9.8,0.04424854
2392,925.0,10.0,0.04424692
2404,925.0,10.2,0.04424542
2416,925.0,10.4,0.04424404
2428,925.0,10.6,0.04424278
2440,925.0,10.8,0.04424161
2452,925.0,11.0,0.04424054
2464,925.0,11.2,0.04423956
2476,925.0,11.4,0.04423866
2488,925.0,11.6,0.04423783
2500,925.0,11.8,0.04423706
2512,925.0,12.0,0.04423636
2524,925.0,12.2,0.04423572
2536,925.0,12.4,0.04423513
2548,925.0,12.6,0.04423459
2560,925.0,12.8,0.04423409
2572,925.0,13.0,0.04423364
2584,925.0,13.2,0.04423322
2596,925.0,13.4,0.04423283
2608,925.0,13.6,0.04423248
2620,925.0,13.8,0.04423216
2632,925.0,14.0,0.04423186
2644,925.0,14.2,0.04423159
2656,925.0,14.4,0.04423135
2668,925.0,14.5893,0.04423113
2680,925.0,14.6,0.04423112
2692,925.0,14.79074,0.04423092
2704,925.0,14.8,0.04423091
2716,925.0,15.0,0.04423072
2728,925.0,15.2,0.04423054
2740,925.0,15.4,0.04423038
2752,925.0,15.6,0.04423024
2764,925.0,15.8,0.0442301
2776,925.0,16.0,0.04422998
2788,925.0,16.2,0.04422987
2800,925.0,16.4,0.04422977
2812,925.0,16.6,0.04422967
2824,925.0,16.8,0.04422959
2836,925.0,17.0,0.04422951
2848,925.0,17.2,0.04422944
2860,925.0,17.4,0.04422937
2872,925.0,17.6,0.04422931
2884,925.0,17.8,0.04422926
2896,925.0,18.0,0.04422921
2908,925.0,18.2,0.04422916
2920,925.0,18.36465,0.04422913
2932,925.0,18.4,0.04422912
2944,925.0,18.531589999999998,0.04422909
2956,925.0,18.6,0.04422908
2968,925.0,18.70575,0.04422906
2980,925.0,18.8,0.04422905
2992,925.0,19.0,0.04422901
3004,925.0,19.15997,0.04422899
3016,925.0,19.2,0.04422898
3028,925.0,19.38554,0.04422896
3040,925.0,19.4,0.04422896
3052,925.0,19.52692,0.04422894
3064,925.0,19.6,0.04422893
3076,925.0,19.8,0.04422891
3088,925.0,19.96627,0.04422889
3100,925.0,20.0,0.04422889
